resolution,time,axisTau,dt,cycle,C-norm2,H-norm2,M-norm2,Z-norm2,axisKret,axisLapse,max_abs_K,maxAbsKret,maxRefLev,nmb_total,C-Linf,C-rho,C-z,H-Linf,H-rho,H-z,M-Linf,M-rho,M-z,Z-Linf,Z-rho,Z-z
n512,10.495232413654087,6.4025746576681914,0.0029761985846534058,3376.0,0.6043057111541987,0.36911346358204733,0.18111701628521373,0.0021391431656756924,0.1798264510245522,0.6164964298435349,6.625372246050264,8.55814777794647,4.0,206.0,1.5861002698533273,5.0625,0.0,1.4884344104916636,5.0625,0.0,0.535640480082805,5.125,0.0,0.07867267191506899,5.0625,-0.03125
n512,10.507132524528975,6.409911188635489,0.00297432871798226,3380.0,0.6134310917238843,0.37608095239440253,0.18272560412985614,0.0021587054341745335,0.17634483831303718,0.6165224794330486,6.651348177607041,8.948287547150208,4.0,206.0,1.6192062385988248,5.0625,0.0,1.5217842195011038,5.0625,0.0,0.5396293537364217,5.125,0.0,0.07915826526773698,5.0625,-0.03125
n512,10.519025226392433,6.41724346092993,0.0029724870439739844,3384.0,0.6224025507041686,0.3828734745841635,0.18435309317198445,0.002178376521582548,0.17284974190612065,0.6165484033344042,6.676271839549227,9.324944200555686,4.0,206.0,1.6505767532481186,5.0625,0.0,1.5533191605927996,5.0625,0.0,0.543384596980452,5.125,0.0,0.07962958581254595,5.0625,-0.03125
n512,10.530910632228295,6.424571542335601,0.002970673648164749,3388.0,0.6311815155862802,0.38945682064834575,0.18599516654142212,0.002198154660299579,0.16934304195604202,0.6165742018723378,6.700132214207686,9.685735238134686,4.0,206.0,1.6801208640637566,5.0625,0.0,1.5829531466973599,5.0625,0.0,0.5469007556548684,5.125,0.0,0.080086333087673,5.0625,-0.03125
n512,10.542788855367819,6.431895500868602,0.0029688886182050746,3392.0,0.6397362091849446,0.39580380762792944,0.18764727595660605,0.002218035335536878,0.16582662365608236,0.6165998757742716,6.722919177144363,10.028592457157062,4.0,206.0,1.7077720557036282,5.0625,0.0,1.6106249485442738,5.0625,0.0,0.5501696601663619,5.125,0.0,0.08052817199790613,5.0625,-0.03125
n512,10.554659940112401,6.4392153620017565,0.0029670679795402036,3396.0,0.6480410550394922,0.40189326567471806,0.18930506265574576,0.002238010080744337,0.1623023967827376,0.6166254259873548,6.744623311875753,10.351741792133119,4.0,206.0,1.73348411017187,5.0625,0.0,1.6362936830397707,5.0625,0.0,0.5531814445953583,5.125,0.0,0.08095471948406999,5.0625,-0.03125
n512,10.56652329430731,6.446530758756013,0.0029651043346804887,3400.0,0.6560747065246366,0.40770784569619556,0.190964603889846,0.0022580649537621645,0.15877246383940988,0.6166508524361238,6.76523495919929,10.653639999180019,4.0,206.0,1.757224407941878,5.0625,0.0,1.6599317591918457,5.0625,0.0,0.555925688291827,5.125,0.0,0.08136552034693142,5.0625,-0.03125
n512,10.57837886288508,6.453841655319919,0.0029631682845797035,3404.0,0.6638195116802139,0.41323306030036144,0.192622778541285,0.002278182678111207,0.15523877025589444,0.6166761565203562,6.784746397410363,10.932943891715604,4.0,206.0,1.7789705615529847,5.0625,0.0,1.681521213856552,5.0625,0.0,0.5586935863530367,5.0,0.0,0.08176009859278034,5.0625,-0.03125
n512,10.590226756423332,6.461148118052543,0.002961259908914119,3408.0,0.6712607088263073,0.41845646478831255,0.19427729516629727,0.002298342749883742,0.1517032123848021,0.6167013402748551,6.803151073050104,11.188440374888657,4.0,206.0,1.7987044400191614,5.0625,0.0,1.7010475467587973,5.0625,0.0,0.5649885860410981,5.0,0.0,0.08213796007786443,5.0625,-0.03125
n512,10.602067085823306,6.468450213549308,0.002959379289335004,3412.0,0.6783866075652545,0.42336788921860025,0.19592664504464366,0.0023185221368137816,0.14816768552769163,0.6167264059866562,6.820443334747393,11.419003619295378,4.0,206.0,1.8164086418046923,5.0625,0.0,1.7184961297238992,5.0625,0.0,0.5711646087464638,5.0,0.0,0.0824986055169853,5.0625,-0.03125
n512,10.613899962317918,6.475748008649693,0.0029575265095287085,3416.0,0.6851893102747835,0.42796025066923415,0.19757000841265876,0.002338696260249222,0.14463408294451394,0.6167513561706103,6.836618474273584,11.623578368127815,4.0,206.0,1.8320650688164837,5.0625,0.0,1.7338508058618984,5.0625,0.0,0.5772156122120785,5.0,0.0,0.08284154628958615,5.0625,-0.03125
n512,10.625725444859551,6.483041537989714,0.0029556490347748205,3420.0,0.6916654774931992,0.4322304549758277,0.19920711844081623,0.002358839750003343,0.14110431060739712,0.61677619343635,6.851672692813309,11.801179324190912,4.0,206.0,1.8456546980657977,5.0625,0.0,1.747093735920803,5.0625,0.0,0.58313656184436,5.0,0.0,0.08316631436880018,5.0625,-0.03125
n512,10.637542955937938,6.490330443673527,0.002953618390863269,3424.0,0.6978167345977022,0.43618004568579793,0.20083804577024691,0.00237892611665866,0.13758046026229478,0.6168009192492346,6.865602482464177,11.95089577480263,4.0,206.0,1.8571576807012218,5.0625,0.0,1.7582056065045286,5.0625,0.0,0.5889228708830518,5.0,0.0,0.08347245526430144,5.0625,-0.03125
n512,10.649352412118077,6.497614672541691,0.0029516148272753177,3428.0,0.7036439650681483,0.4398101626636449,0.20246229677870184,0.0023989273572314483,0.13406447043932257,0.6168255362873126,6.878406197211469,12.071697826527252,4.0,206.0,1.8665387959834527,5.0625,0.0,1.7671504976416834,5.0625,0.0,0.5945491336658684,5.0,0.0,0.08375956218249825,5.0625,-0.03125
n512,10.661153921910278,6.504894289865234,0.002949638419849821,3432.0,0.7092341047869939,0.44321045323301755,0.20407635559154524,0.002418754272638514,0.1305582158660504,0.6168500477766254,6.890084958866905,12.164274328059475,4.0,206.0,1.8738700954034173,5.0625,0.0,1.774006232856518,5.0625,0.0,0.5999434588011514,5.0,0.0,0.08402711696867719,5.0625,-0.03125
n512,10.67294759413293,6.5121693611545854,0.002947689246323281,3436.0,0.7147464734255355,0.44653806409311825,0.20568256602416163,0.0024382903458074062,0.12706356383594938,0.6168744570705632,6.90064112345152,12.23167068421696,4.0,206.0,1.8793842202394446,5.0625,0.0,1.7790174212911651,5.0625,0.0,0.6051822535572859,5.0,0.0,0.08427406717528672,5.0625,-0.03125
n512,10.684733537920238,6.51943995216562,0.002945767386388309,3440.0,0.7201517597374647,0.4497596764717567,0.20728507628764048,0.002457485073098993,0.1235823733868168,0.6168987676338036,6.910076490627961,12.273102830033494,4.0,206.0,1.883047913004708,5.0625,0.0,1.7821464610777262,5.0625,0.0,0.610341117642795,5.0,0.0,0.08449912957294535,5.0625,-0.03125
n512,10.696511805682112,6.526706093711387,0.002943815873663073,3444.0,0.7253491742564373,0.45277051255292866,0.20888790767586743,0.0024763443247601694,0.12011651126466284,0.6169229829107806,6.918392730691321,12.285943462135945,4.0,206.0,1.8846978623596164,5.0625,0.0,1.783217962187436,5.0625,0.0,0.6154621083471108,5.0,0.0,0.08470144983985094,5.0625,-0.03125
n512,10.708281813454095,6.533967424042709,0.002941716901067783,3448.0,0.7303116608341205,0.4555406673855248,0.2104939584751119,0.0024949011984348535,0.11666802019100123,0.6169471051283333,6.925591615399975,12.268496660794703,4.0,206.0,1.8842274334385882,5.0625,0.0,1.7821163296089466,5.0625,0.0,0.6205493014723975,5.0,0.0,0.08488088976501677,5.0625,-0.03125
n512,10.72004349173152,6.541223898803966,0.0029396444956897717,3452.0,0.7351098996086404,0.458138887868657,0.2121052010271079,0.0025131990857729467,0.11323877857437752,0.6169711376509741,6.9316762358174,12.220711534834582,4.0,206.0,1.881633625412602,5.0625,0.0,1.7788352717273028,5.0625,0.0,0.6255775584289597,5.0,0.0,0.08503792084024393,5.0625,-0.03125
n512,10.731796946962687,6.548475582238842,0.0029375987295250532,3456.0,0.7398407398657204,0.46066019395267954,0.213723466374187,0.002531288851277306,0.10983060084750171,0.6169950842645884,6.936650838058728,12.143199390557296,4.0,206.0,1.8769506803399023,5.0625,0.0,1.773407479861845,5.0625,0.0,0.630508940636409,5.0,0.0,0.08517335536021696,5.0625,-0.03125
n512,10.743542285888411,6.555722538826099,0.0029355796763900354,3460.0,0.7445602955514664,0.463158074226539,0.21535128661860992,0.002549234210627262,0.10644528855791105,0.6170189488047569,6.9405207166403855,12.036161080095246,4.0,206.0,1.8701781241086963,5.0625,0.0,1.7658283216960697,5.0625,0.0,0.635308228904205,5.0,0.0,0.08528817691876826,5.0625,-0.03125
n512,10.755279615549448,6.562964833284534,0.0029335874119782203,3464.0,0.7492774842143566,0.46563773873490577,0.21699214382085932,0.002567114164886776,0.1030846296815321,0.6170427351476581,6.943292067149721,11.899194255796441,4.0,206.0,1.8612677033729594,5.0625,0.0,1.756041736831822,5.0625,0.0,0.6399507134349524,5.0,0.0,0.08538348590260142,5.0625,-0.03125
n512,10.767008942866132,6.570202468607233,0.002931543104888482,3468.0,0.7539905052361877,0.4680930970679047,0.21864998413632128,0.00258501782865996,0.09975042641354251,0.6170664469989947,6.94497170973851,11.731837136864334,4.0,206.0,1.8501599005064897,5.0625,0.0,1.7439785816736624,5.0625,0.0,0.644421847749747,5.0,0.0,0.0854604642965772,5.0625,-0.03125
n512,10.778729685624162,6.577435084284055,0.00292937449322681,3472.0,0.7587202494496863,0.4705411178373664,0.22032833434435858,0.002603033949532706,0.09644463072251667,0.6170900869035612,6.945566840734457,11.534204104983711,4.0,206.0,1.8368273372051136,5.0625,0.0,1.7296023726765988,5.0625,0.0,0.6487129177665713,5.0,0.0,0.08552029834143446,5.0625,-0.03125
n512,10.790441819057344,6.584662663804211,0.0029272319387003165,3476.0,0.7635159381980132,0.4730279713749959,0.22202978983481234,0.0026212430937155888,0.09316901712202294,0.617113658555848,6.945084976068018,11.307225863430924,4.0,206.0,1.8212922833992837,5.0625,0.0,1.712927740432253,5.0625,0.0,0.652817719620272,5.0,0.0,0.08556408227045574,5.0625,-0.03125
n512,10.802145447564117,6.591885270412584,0.002925115509481294,3480.0,0.7684380482016061,0.4756123552563013,0.22375567938556457,0.0026397107768540017,0.08992530638798318,0.6171371659218465,6.943533668824791,11.05251296997795,4.0,206.0,1.8036188511796627,5.0625,0.0,1.6940122520029064,5.0625,0.0,0.6567306276367391,5.0,0.0,0.08559272844825334,5.0625,-0.03125
n512,10.813840675819945,6.599102967580506,0.0029230252754848477,3484.0,0.7735391500995685,0.4783463133266335,0.22550612321704805,0.0026584849928326312,0.08671520174555554,0.6171606129731199,6.9409205105256255,10.772044336507074,4.0,206.0,1.7838929414075746,5.0625,0.0,1.6729352833446747,5.0625,0.0,0.6604461837915032,5.0,0.0,0.08560692898474005,5.0625,-0.03125
n512,10.825527608784428,6.606315819010035,0.0029209613084236986,3488.0,0.7788555926241351,0.48126670316222653,0.22728026985303873,0.002677597004505489,0.08354038830420331,0.6171840036824734,6.937253249350567,10.467894157083714,4.0,206.0,1.7622042214132163,5.0625,0.0,1.649778983204417,5.0625,0.0,0.6639590109229626,5.0,0.0,0.08560716355484445,5.0625,-0.03125
n512,10.83720616318246,6.6135237722785964,0.0029188039277055758,3492.0,0.784410059652108,0.4843975689141687,0.22907650049538045,0.0026970636574850165,0.08040258286539717,0.6172073416437752,6.9325400351518915,10.142094344254476,4.0,206.0,1.7386370333935675,5.0625,0.0,1.6246185997284641,5.0625,0.0,0.6672634894665165,5.0,0.0,0.08559373378913954,5.0625,-0.03125
n512,10.848875772124911,6.620726476499683,0.002916564410413583,3496.0,0.7902182678982397,0.4877567185835473,0.23089256758080176,0.0027168902865554873,0.07730360833769982,0.6172306294821316,6.9267898179090786,9.796616501158484,4.0,206.0,1.7132695798714566,5.0625,0.0,1.5975214828605502,5.0625,0.0,0.670353437498093,5.0,0.0,0.08556680745041659,5.0625,-0.03125
n512,10.860536486858658,6.627923962325952,0.0029143504452534682,3500.0,0.7962941337937954,0.49135982906706477,0.23272659171111854,0.0027370764115693755,0.07424509772771727,0.6172538710507873,6.920011989696516,9.433369321874936,4.0,206.0,1.6861742180573598,5.0625,0.0,1.5685471651771223,5.0625,0.0,0.673222637672895,5.0,0.0,0.08552645700922411,5.0625,-0.03125
n512,10.872188409752683,6.635116292016259,0.002912162096612687,3504.0,0.8026486906956951,0.495220154970484,0.2345762904656273,0.0027576174646856237,0.07122864922795677,0.6172770702921268,6.912216585566387,9.054256181424142,4.0,206.0,1.6574223139755055,5.0625,0.0,1.5377522621109598,5.0625,0.0,0.6758651844089661,5.0,0.0,0.08547269277627173,5.0625,-0.03125
n512,10.883831643437667,6.642303528045116,0.002909999430542914,3508.0,0.8092950156694901,0.49935347430216975,0.23643895110020555,0.002778506977929981,0.06825583945906581,0.6173002311338749,6.903414323675177,8.661211348326734,4.0,206.0,1.6270878587131896,5.0625,0.0,1.50519403707559,5.0625,0.0,0.6782753044664236,5.0,0.0,0.08540549787441096,5.0625,-0.03125
n512,10.895466290812768,6.649485733106566,0.0029078625148127603,3512.0,0.8162461954339031,0.5037756058676497,0.23831186762471301,0.0027997384903602424,0.06532822300535646,0.6173233574873078,6.89361658987483,8.256203541264236,4.0,206.0,1.5952488087785757,5.0625,0.0,1.4709315251149064,5.0625,0.0,0.6804473857350847,5.0,0.0,0.08532485387822163,5.0625,-0.03125
n512,10.907092066084191,6.656662729989884,0.002905570357257788,3516.0,0.82351188424933,0.508498849925998,0.24019246929227703,0.0028213059383057665,0.062447427561858414,0.6173464524732095,6.882835777817403,7.841246058604008,4.0,206.0,1.5619890510201007,5.0625,0.0,1.4350273301560321,5.0625,0.0,0.6823757535432204,5.0,0.0,0.08523075090646325,5.0625,-0.03125
n512,10.918708560654832,6.663834265686534,0.0029032587419943424,3520.0,0.8310979660023303,0.5135313446430445,0.2420786035514565,0.0028432044246823034,0.0596150813488416,0.6173695189498186,6.8710851220709035,7.418391735891599,4.0,206.0,1.5273993560906352,5.0625,0.0,1.3975483304453533,5.0625,0.0,0.6840544939254809,5.0,0.0,0.08512319449786725,5.0625,-0.03125
n512,10.930315871382165,6.671000399257471,0.0029009721813145974,3524.0,0.8390077179986974,0.5188782167455896,0.24396850836548012,0.002865430890987431,0.05683266030159079,0.6173925607578213,6.858377977269928,6.989707283912253,4.0,206.0,1.4915767439717935,5.0625,0.0,1.3585646204690072,5.0625,0.0,0.6854758203327889,5.0,0.0,0.08500222018610296,5.0625,0.03125
n512,10.941914098635676,6.678161191983866,0.0028987107358743355,3528.0,0.8472652032290642,0.5245947159151317,0.2458310926352154,0.0028879775869024996,0.05410161497778706,0.6174155817213841,6.84472816911412,6.557058551917084,4.0,206.0,1.4546068897297608,5.0625,0.0,1.3181298043232417,5.0625,0.0,0.6864131578075923,5.0,0.0,0.08546762886149437,5.03125,-0.03125
n512,10.953503343031425,6.685316705350867,0.002896474467913564,3532.0,0.8559096155141297,0.5307447071553623,0.2476418506025334,0.0029108278211623694,0.051423370981948324,0.6174385856409809,6.830149951745479,6.383117341291475,4.0,206.0,1.4330318868689558,5.03125,0.0,1.2988124454676644,5.03125,0.0,0.6867171194045657,5.0,0.0,0.08616546372354089,5.03125,-0.03125
n512,10.965083651776986,6.692466967917259,0.0028942097797981146,3536.0,0.8649287431242957,0.5373141383082818,0.24940286571661394,0.002933955854580151,0.04879934064536087,0.6174615761863627,6.8146580355736734,7.0385558831693915,4.0,206.0,1.491888403470588,5.03125,0.0,1.3608733368576438,5.03125,0.0,0.6864437604631849,5.0,0.0,0.08684899238993488,5.03125,-0.03125
n512,10.976654467981778,6.699611635266455,0.002891803679275419,3540.0,0.8742866573905906,0.544260238957929,0.25112131113625774,0.0029573229054635306,0.04623104234558892,0.6174845557532824,6.81308909570158,7.716806052637926,4.0,206.0,1.550482686968054,5.03125,0.0,1.422335943153481,5.03125,0.0,0.6856759517533288,5.0,0.0,0.08751804055964647,5.03125,-0.03125
n512,10.9882157211404,6.70675066330008,0.0028894221279736863,3544.0,0.8839568002503492,0.5515459185630043,0.25280802970613436,0.0029808870332955605,0.04371985134570909,0.6175075230074853,6.850861663196387,8.415940182150097,4.0,206.0,1.608680717557884,5.03125,0.0,1.4831063413632037,5.03125,0.0,0.6845034387470417,5.0,0.0,0.08817234574197602,5.03125,-0.03125
n512,10.999767509588136,6.713884112110237,0.00288706518143514,3548.0,0.8939277414122471,0.5591472329926804,0.25447577695498913,0.0030046161642518156,0.041267077364294386,0.6175304688618679,6.887744872714417,9.134197361022078,4.0,206.0,1.66638174726387,5.03125,0.0,1.5431191198904415,5.03125,0.0,0.6830059509668948,5.0,0.0,0.08881125441956263,5.03125,-0.03125
n512,11.011309931886125,6.721012041828216,0.002884732896681427,3552.0,0.904190578334375,0.5670423559481512,0.25613761441471533,0.0030284977016816978,0.03887400290765741,0.6175533843329581,6.923720601466826,9.869730796882015,4.0,206.0,1.72349430755554,5.03125,0.0,1.6023119158185786,5.03125,0.0,0.6812429542963953,5.0,0.0,0.08943417800465826,5.03125,-0.03125
n512,11.022843078552063,6.728134507527603,0.002882422001711982,3556.0,0.9147274848388572,0.575201453369544,0.2578055859073799,0.00305253859128745,0.036541884673374506,0.6175762614215585,6.958770752468346,10.620166688696605,4.0,206.0,1.7799023657710926,5.03125,0.0,1.660590543974557,5.03125,0.0,0.6792508077455823,5.0,0.0,0.09004105336635113,5.03125,-0.03125
n512,11.03436667589854,6.735251339269668,0.0028799622475541866,3560.0,0.9255096442169468,0.5835857180719769,0.2594896790010819,0.0030767563049386966,0.034272022313862296,0.6175990923408693,6.992876566290688,11.38233605964313,4.0,206.0,1.8354489166871608,5.03125,0.0,1.7178135733056195,5.03125,0.0,0.6770453733754311,5.0,0.0,0.09063234450468761,5.03125,-0.03125
n512,11.045880317680378,6.742362285142989,0.0028774823708644904,3564.0,0.9365010879043076,0.5921518189142847,0.26119725192282844,0.0031011690422517962,0.03206570462357724,0.6176218699167444,7.026019808737685,12.152359401017376,4.0,206.0,1.8899460127807344,5.03125,0.0,1.773804783204998,5.03125,0.0,0.6746269747015772,5.0,0.0,0.09120873046547232,5.03125,-0.03125
n512,11.057384100136682,6.749467403488764,0.0028750265730937146,3568.0,0.9476615826902526,0.6008549048244014,0.2629329124465357,0.003125790461934477,0.02992408883284095,0.6176445887845002,7.058184853475661,12.925951369973808,4.0,206.0,1.9431975692790584,5.03125,0.0,1.8283783422934548,5.03125,0.0,0.6719855222502131,5.0,0.0,0.09177078912552895,5.03125,-0.03125
n512,11.06887811971299,6.75656675272665,0.0028725949063571183,3572.0,0.9589456231299075,0.6096475878272205,0.2646985689453246,0.0031506273083920793,0.027848303345154608,0.6176672443343684,7.089357251719254,13.6986644489419,4.0,206.0,1.995014554278094,5.03125,0.0,1.8813553246430494,5.03125,0.0,0.674791444561172,5.09375,0.0,0.09231881371587268,5.03125,-0.03125
n512,11.08036247306674,6.763660391366672,0.0028701874241515942,3576.0,0.9703019265536759,0.6184790718352051,0.2664937895114036,0.0031756815174272942,0.025839447649071406,0.6176898326567704,7.119523716945596,14.466086465646773,4.0,206.0,2.0452252077480053,5.03125,0.0,1.9325744279536856,5.03125,0.0,0.6791831250061704,5.09375,0.0,0.09285284751415122,5.03125,-0.03125
n512,11.091837123534233,6.770748295532095,0.002867710094572173,3580.0,0.9816753198376187,0.6272965679740302,0.26831626910643636,0.003200952575000271,0.023898614451202095,0.6177123502287917,7.148671703648188,15.223949651286516,4.0,206.0,2.0936785369802156,5.03125,0.0,1.9818954124795525,5.03125,0.0,0.6833014368577354,5.09375,0.0,0.09337278916983106,5.03125,-0.03125
n512,11.103301511636085,6.777830118347375,0.0028651321283086105,3584.0,0.9930104914109561,0.6360485936672317,0.27016229794747126,0.0032264379610842204,0.0220269481221241,0.6177347931069875,7.176788420135825,15.968178925650207,4.0,206.0,2.1402438511597195,5.03125,0.0,2.0291983730699314,5.03125,0.0,0.6871432623830059,5.09375,0.0,0.09387846239858419,5.03125,-0.03125
n512,11.11475564680282,6.784905864307762,0.002862577739874836,3588.0,1.0042570334656582,0.644689244899957,0.27202745695132546,0.003252135270629303,0.020225460396851608,0.6177571590237131,7.203863497848891,16.695012338206396,4.0,206.0,2.1848149558355408,5.03125,0.0,2.074387734417307,5.03125,0.0,0.6907032596482331,5.09375,0.0,0.09436969273571164,5.03125,-0.03125
n512,11.12619962346399,6.791975590399142,0.0028600469767152818,3592.0,1.0153708735005824,0.6531792530469813,0.27390702196434763,0.0032780399994742264,0.01849511888400769,0.6177794463886722,7.229887595997065,17.40098882861046,4.0,206.0,2.2273062052056027,5.03125,0.0,2.1173879870678505,5.03125,0.0,0.6939741702824733,5.09375,0.0,0.09484627296494215,5.03125,-0.03125
n512,11.137633536242014,6.799039353719782,0.0028575398875200506,3596.0,1.0263138775398875,0.6614852004860718,0.27579635641752126,0.003304144219347274,0.01683686174449708,0.6178016540812169,7.254852148186675,18.082930952445793,4.0,206.0,2.267648971120618,5.03125,0.0,2.1581399056894597,5.03125,0.0,0.6969476684886434,5.09375,0.0,0.09530794217981615,5.03125,-0.03125
n512,11.149057442154415,6.80609718813315,0.0028550187193925962,3600.0,1.037052316191911,0.669577680804853,0.2776912181303398,0.0033304359479948437,0.015251602938118959,0.6178237813387437,7.278749281264867,18.73790303574301,4.0,206.0,2.3057872859809927,5.03125,0.0,2.196595988319956,5.03125,0.0,0.6996153480887447,5.09375,0.0,0.09575438088798573,5.03125,-0.03125
n512,11.16047082073752,6.813148770708144,0.0028523430869669933,3604.0,1.0475549379452906,0.6774292866482368,0.2795878775896682,0.003356898051715255,0.013740300918649933,0.617845826680356,7.301570797994168,19.36313094428277,4.0,206.0,2.3416718729488677,5.03125,0.0,2.232714347752939,5.03125,0.0,0.7019694909003881,5.09375,0.0,0.09618520325013218,5.03125,-0.03125
n512,11.171873554537767,6.8201940274739865,0.0028496905585873693,3608.0,1.057793216766818,0.6850145240039163,0.2814833828652218,0.003383511180823407,0.012303819732900565,0.6178677897747245,7.323310300362778,19.956014341182474,4.0,206.0,2.375259963334987,5.03125,0.0,2.2664585155716352,5.03125,0.0,0.7040039024549075,5.09375,0.0,0.09660001617605021,5.03125,-0.03125
n512,11.183265736078528,6.827233014195505,0.002847061177266835,3612.0,1.0677412342037829,0.6923097191711811,0.28337554292153894,0.003410254268575417,0.01094296436546884,0.6178896710274127,7.343962696727509,20.514083654916572,4.0,206.0,2.406512080731114,5.03125,0.0,2.297794247691648,5.03125,0.0,0.7057141217796692,5.09375,0.0,0.09699843010080043,5.03125,-0.03125
n512,11.19464745805801,6.834265786760587,0.0028444549871339893,3616.0,1.0773760790994595,0.6992935133999401,0.28526284289927517,0.0034371049740402042,0.009658510768855733,0.6179114711444218,7.3635237802062505,21.034979143858397,4.0,206.0,2.435390286197094,5.03125,0.0,2.3266878573312333,5.03125,0.0,0.7070974060040724,5.09375,0.0,0.09738006612802802,5.03125,-0.03125
n512,11.206018801264545,6.841292393715847,0.0028418599442124374,3620.0,1.0866786151737666,0.7059477181430667,0.2871443543918154,0.0034640404525534277,0.008451207393247794,0.6179331910816532,7.381990225635428,21.516457672197973,4.0,206.0,2.461858043588707,5.03125,0.0,2.3531061989488293,5.03125,0.0,0.7081525911920837,5.09375,0.0,0.09774456559684148,5.03125,-0.03125
n512,11.217379302356397,6.8483125473801705,0.0028390873003448667,3624.0,1.0956338343107381,0.7122578920093938,0.2890195458098994,0.003491036717718759,0.007321826189306637,0.6179548310072432,7.399358812253241,21.95639021921359,4.0,206.0,2.4858795865859666,5.03125,0.0,2.3770161598811015,5.03125,0.0,0.7088798327132014,5.09375,0.0,0.0980915796169618,5.03125,-0.03125
n512,11.228728769511186,6.855326127840723,0.0028363373166310044,3628.0,1.1042322273226763,0.7182146225810333,0.2908883148169119,0.003518071045987636,0.006271071536907889,0.6179763918390394,7.415627807504349,22.35282094500151,4.0,206.0,2.5074226413904213,5.03125,0.0,2.3983874855678806,5.03125,0.0,0.7092804255431774,5.09375,0.0,0.09842079847700101,5.03125,-0.03125
n512,11.240067293466257,6.86233318980778,0.0028336100318866386,3632.0,1.1124703043285666,0.7238141344886355,0.29275089819372296,0.0035451223593414073,0.005299588722395462,0.6179978752360686,7.430796840520953,22.70398458337928,4.0,206.0,2.5264588310646072,5.03125,0.0,2.4171932561372174,5.03125,0.0,0.7165070504057771,4.96875,0.0,0.0987319500749034,5.03125,-0.03125
n512,11.251394965116695,6.869333788117363,0.002830905485917822,3636.0,1.1203508084867724,0.7290586455633739,0.29460774754040375,0.0035721708016626594,0.00440799526940616,0.6180192830378674,7.44486641415045,23.00831505588026,4.0,206.0,2.5429636523952355,5.03125,0.0,2.4334099254444865,5.03125,0.0,0.724227982091625,4.96875,0.0,0.09902478959011052,5.03125,-0.03125
n512,11.26271185826112,6.876327967069267,0.0028282064613199985,3640.0,1.12786982237313,0.7339455472862411,0.29645694522652755,0.0035991900628505923,0.0035968825353167398,0.6180406172130233,7.457838179163668,23.263663951425766,4.0,206.0,2.556875421690209,5.03125,0.0,2.446974699580469,5.03125,0.0,0.731753426656289,4.96875,0.0,0.09929908952670338,5.03125,-0.03125
n512,11.274017505351143,6.883315436407571,0.0028253377381569082,3644.0,1.1351704653983776,0.7386207730084043,0.2982947875007145,0.0036260727432240935,0.002866847515061065,0.6180618788571771,7.469716108517976,23.471298849920142,4.0,206.0,2.5682942673320803,5.03125,0.0,2.457993964884814,5.03125,0.0,0.7390275700149483,4.96875,0.0,0.09955436932697999,5.03125,-0.03125
n512,11.285311733159439,6.8902960877769726,0.0028224912636660663,3648.0,1.1424138472344474,0.7432421337786232,0.3001248559203096,0.003652705649482604,0.0022184288454058366,0.6180830697541089,7.480505211480191,23.634800086711042,4.0,206.0,2.577431169450714,5.03125,0.0,2.466688097599878,5.03125,0.0,0.7461451937801005,4.96875,0.0,0.09978953933161183,5.03125,-0.03125
n512,11.296594630767524,6.897269974968576,0.0028196670726842988,3652.0,1.1495538790508673,0.7477590948954853,0.30195175094593385,0.0036790426611697877,0.0016521191060644052,0.618104192293556,7.490210112367475,23.753371792852786,4.0,206.0,2.584273884322686,5.03125,0.0,2.47304261835777,5.03125,0.0,0.7531806023645378,4.96875,0.0,0.10000334811690403,5.03125,-0.03125
n512,11.307866287398424,6.904237151896467,0.002816865200917634,3656.0,1.1564775830239764,0.7520547603844061,0.3037794594675979,0.0037050925769192755,0.0011683850311675448,0.6181252489626134,7.4988351670959394,23.824367104284207,4.0,206.0,2.5887136913367197,5.03125,0.0,2.476941471162281,5.03125,0.0,0.7601698820505441,4.96875,0.0,0.10019502269634757,5.03125,-0.03125
n512,11.319126737449158,6.911197638620649,0.0028140324398388023,3660.0,1.1631487464573764,0.7560904203385466,0.3056105355646874,0.003730895899839335,0.0007676697706504828,0.618146242230979,7.506384951772711,23.84605126313953,4.0,206.0,2.590680519549148,5.03125,0.0,2.4783087329557603,5.03125,0.0,0.7671096371654498,4.96875,0.0,0.10036452428086858,5.03125,-0.03125
n512,11.330375451514609,6.918151106709701,0.002811068894356258,3664.0,1.1696330725281645,0.7599305486852677,0.3074463052442129,0.003756506942010902,0.0004504038392962285,0.6181671735944598,7.512864446966162,23.818285185454123,4.0,206.0,2.590175128705427,5.03125,0.0,2.47714240733319,5.03125,0.0,0.7739675725890659,4.96875,0.0,0.100512403187688,5.03125,-0.03125
n512,11.341612366068365,6.925097515718977,0.0028081272208033276,3668.0,1.176030244779903,0.7636735162022601,0.3092881032136334,0.003781991202079211,0.00021696704215833955,0.6181880454846413,7.518279993855499,23.741554204167873,4.0,206.0,2.587221332931667,5.03125,0.0,2.473464325804649,5.03125,0.0,0.7807005213065792,4.96875,0.0,0.1006395493149593,5.03125,-0.03125
n512,11.352837568675538,6.932036918635728,0.002805207450230269,3672.0,1.1824025433978607,0.7673791816019728,0.31113826115038845,0.003807426339166614,6.770918835916805e-05,0.6182088606678592,7.5226389979111925,23.615880921951028,4.0,206.0,2.581813158456609,5.03125,0.0,2.4672647280960547,5.03125,0.0,0.787269572898372,4.96875,0.0,0.10074700524894727,5.03125,-0.03125
